Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,4472,87.65,67.26,8.75,21.31,26.78,23.05,58.14,1.90,2.19,0.45,1.12,0.16,1.36,0.81,1.59,2.01,0.83,3.35,0.56
bloomberg.txt,1,8919,88.41,71.63,3.17,29.33,25.05,30.19,59.26,2.60,2.39,0.31,1.13,0.28,1.48,0.95,1.11,2.06,0.77,3.17,1.70
gabbard.txt,1,201,76.26,55.93,24.79,80.01,28.71,19.90,68.16,4.98,1.99,0.00,0.50,0.00,1.99,1.99,2.99,2.99,1.49,3.98,0.50
sanders.txt,1,11163,87.34,66.07,5.22,35.64,28.19,29.78,57.05,2.54,1.98,0.39,0.82,0.18,1.42,0.90,2.04,1.80,1.04,2.85,0.74
warren.txt,1,5934,74.58,63.78,6.62,43.25,23.45,23.19,68.30,3.22,2.26,0.27,1.13,0.30,1.75,1.25,1.95,2.44,1.26,2.68,1.40
