Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,306,88.35,60.32,14.70,56.64,21.86,21.57,56.21,2.61,0.98,0.65,0.00,0.33,0.98,1.31,2.61,2.94,0.00,4.58,0.65
sanders.txt,1,294,75.65,62.04,7.24,70.57,32.67,33.67,50.34,2.72,0.34,0.00,0.00,0.00,1.02,1.36,1.36,3.74,1.02,1.36,0.68
