Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,286,78.00,58.30,17.46,51.97,17.88,15.73,61.89,3.15,1.75,1.05,0.00,0.70,0.70,0.35,2.45,3.15,0.00,3.15,1.40
sanders.txt,1,253,69.44,65.38,6.40,90.75,36.14,31.23,61.66,4.35,0.40,0.00,0.00,0.00,1.19,2.37,1.58,4.74,1.58,1.58,0.79
