date,bennet,biden,bloomberg,buttigieg,gabbard,klobuchar,patrick,sanders,steyer,warren,yang
2020-03-07,0,51.0,0,0,2.0,0,0,47.0,0,0,0
2020-03-08,0,51.0,0,0,2.0,0,0,47.0,0,0,0
2020-03-09,0,51.0,0,0,2.0,0,0,47.0,0,0,0
