Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,183,88.18,66.90,14.89,11.59,22.88,24.59,59.02,2.19,3.28,1.64,2.19,0.00,1.64,1.09,2.19,3.83,0.00,4.92,1.09
bloomberg.txt,1,415,93.04,74.25,1.00,75.04,23.06,36.63,61.69,4.58,1.93,0.00,1.20,0.00,2.17,1.20,1.93,1.69,0.72,3.13,2.41
warren.txt,1,132,84.37,75.24,11.00,25.77,16.50,25.00,64.39,3.03,3.03,0.00,2.27,0.00,2.27,0.76,2.27,0.00,0.00,4.55,0.76
sanders.txt,1,222,70.25,70.57,2.75,42.09,37.00,30.18,57.21,1.35,0.45,0.00,0.00,0.00,0.00,1.80,0.90,6.76,0.45,2.70,0.00
