Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,521,91.07,57.61,4.40,28.97,26.05,28.60,51.06,2.30,2.11,0.00,1.15,0.58,1.73,0.00,1.92,0.96,1.73,3.07,0.96
sanders.txt,1,540,93.59,60.95,5.65,25.77,31.76,33.89,45.93,2.04,2.04,0.37,1.67,0.37,0.93,0.00,1.85,2.04,1.67,1.85,0.00
