date,bennet,biden,bloomberg,buttigieg,gabbard,klobuchar,patrick,sanders,steyer,warren,yang
2020-02-22,0,6.0,19.0,0,0,0,0,28.0,0,15.0,0
2020-02-23,0,6.0,19.0,0,0,0,0,28.0,0,15.0,0
2020-02-24,0,6.0,19.0,0,0,0,0,28.0,0,15.0,0
2020-02-25,0,6.0,19.0,0,0,0,0,28.0,0,15.0,0
2020-02-26,0,6.0,19.0,0,0,0,0,28.0,0,15.0,0
2020-02-28,0,23.0,17.0,0,2.0,0,0,29.0,0,19.0,0
2020-02-29,0,23.0,17.0,0,2.0,0,0,29.0,0,19.0,0
2020-03-01,0,23.0,17.0,0,2.0,0,0,29.0,0,19.0,0
2020-03-02,0,23.0,17.0,0,2.0,0,0,29.0,0,19.0,0
