Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,4525,87.50,67.47,8.41,21.36,26.78,23.09,58.19,1.92,2.21,0.49,1.15,0.15,1.37,0.80,1.57,2.06,0.84,3.34,0.60
bloomberg.txt,1,8922,88.45,71.58,3.02,29.33,25.06,30.22,59.20,2.60,2.39,0.31,1.13,0.28,1.49,0.95,1.12,2.08,0.77,3.14,1.75
gabbard.txt,1,201,76.26,55.93,24.79,80.01,28.71,19.90,68.16,4.98,1.99,0.00,0.50,0.00,1.99,1.99,2.99,2.99,1.49,3.98,0.50
sanders.txt,1,11251,87.12,65.88,5.06,36.22,28.41,29.78,57.09,2.57,1.97,0.40,0.82,0.18,1.42,0.92,2.04,1.80,1.02,2.87,0.77
warren.txt,1,5924,74.19,64.12,6.38,43.96,23.51,23.18,68.15,3.24,2.25,0.25,1.11,0.32,1.79,1.25,1.91,2.50,1.23,2.67,1.43
