date,bennet,biden,bloomberg,buttigieg,gabbard,klobuchar,patrick,sanders,steyer,warren,yang
2020-03-10,0,61.5,0,0,0,0,0,27.75,0,0,0
2020-03-11,0,60.0,0,0,2.0,0,0,30.5,0,0,0
2020-03-12,0,60.0,0,0,2.0,0,0,30.5,0,0,0
