Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,429,77.75,58.30,3.40,80.64,21.45,17.95,57.58,4.90,1.86,0.47,0.47,0.47,0.70,0.93,2.80,3.26,0.23,2.56,1.63
sanders.txt,1,441,88.57,68.29,14.83,60.15,24.50,28.80,53.29,4.08,2.27,0.00,1.13,0.45,1.13,1.13,1.81,1.36,0.91,0.23,0.45
