Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,14882,83.52,65.27,5.97,30.42,25.97,22.14,60.62,2.57,2.30,0.40,0.86,0.37,1.82,0.93,1.89,1.78,1.38,2.55,0.60
sanders.txt,1,10188,88.63,63.59,7.66,41.00,27.17,28.30,56.26,2.55,1.71,0.24,0.79,0.27,1.52,0.79,1.84,1.49,1.05,2.72,0.66
gabbard.txt,1,317,92.97,77.55,5.42,61.67,26.42,26.81,60.88,3.15,1.26,0.32,0.63,0.00,0.63,0.32,2.21,1.89,0.63,4.73,0.32
