date,bennet,biden,bloomberg,buttigieg,gabbard,klobuchar,patrick,sanders,steyer,warren,yang
2020-02-28,0,34.0,20.0,0,1.0,0,0,27.0,0,15.0,0
2020-02-29,0,34.0,20.0,0,1.0,0,0,27.0,0,15.0,0
2020-03-01,0,34.0,20.0,0,1.0,0,0,27.0,0,15.0,0
2020-03-02,0,34.0,20.0,0,1.0,0,0,27.0,0,15.0,0
