Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,158,84.12,60.01,11.92,9.98,22.57,23.42,62.03,2.53,3.80,1.90,2.53,0.00,1.90,1.27,2.53,4.43,0.00,4.43,1.27
bloomberg.txt,1,342,91.80,73.03,1.34,64.57,21.38,36.55,62.87,4.09,2.05,0.00,1.46,0.00,2.63,1.17,1.46,1.75,0.58,2.92,3.51
sanders.txt,1,200,88.00,72.57,1.00,80.22,33.33,31.00,49.00,3.00,0.00,0.00,0.00,0.00,0.00,2.50,0.50,3.50,1.00,1.50,0.00
warren.txt,1,97,81.79,76.47,2.58,4.66,16.17,24.74,68.04,2.06,4.12,0.00,3.09,0.00,3.09,1.03,3.09,0.00,0.00,4.12,0.00
