Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,200,88.69,57.92,10.58,12.51,25.00,26.00,60.50,2.00,3.00,1.50,2.00,0.00,1.50,1.00,3.00,4.50,0.00,4.50,2.00
bloomberg.txt,1,317,90.96,70.42,1.32,67.50,21.13,34.38,63.41,4.42,2.21,0.00,1.58,0.00,2.52,1.26,1.58,1.89,0.63,3.15,3.15
sanders.txt,1,135,83.33,72.32,1.22,67.75,33.75,28.89,52.59,2.22,0.00,0.00,0.00,0.00,0.00,2.22,0.74,4.44,0.74,2.22,0.00
warren.txt,1,97,81.79,76.47,2.58,4.66,16.17,24.74,68.04,2.06,4.12,0.00,3.09,0.00,3.09,1.03,3.09,0.00,0.00,4.12,0.00
