Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,1752,92.54,58.57,49.65,26.72,31.29,25.40,53.82,1.37,1.31,0.17,0.63,0.34,2.80,0.23,1.54,1.20,1.37,2.28,0.40
bloomberg.txt,1,297,95.87,78.07,9.50,16.18,37.12,30.98,59.60,1.01,1.68,0.00,1.35,0.00,3.03,0.67,0.67,2.02,1.01,3.70,0.67
sanders.txt,1,1100,96.24,64.55,38.66,53.09,29.73,30.55,48.64,2.27,0.82,0.00,0.55,0.00,1.18,0.36,3.91,0.73,1.45,4.36,0.09
warren.txt,1,266,86.30,58.91,24.80,15.24,29.56,26.32,63.53,2.26,3.01,0.00,0.38,0.00,2.26,0.75,3.76,2.26,1.88,0.75,0.75
