Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,21265,81.28,66.52,5.75,39.38,25.81,21.71,61.37,2.82,2.06,0.20,0.75,0.28,1.63,0.93,1.67,1.69,1.45,2.66,0.65
gabbard.txt,1,789,88.09,78.78,1.96,34.57,34.30,24.46,60.20,2.28,1.77,0.13,0.76,0.51,0.89,1.01,1.39,1.65,1.01,3.68,0.51
sanders.txt,1,21291,86.61,63.35,5.92,45.08,27.40,28.15,57.43,2.98,1.93,0.18,0.86,0.34,1.49,0.99,2.09,1.64,1.13,2.93,0.62
