Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,posemo,negemo,anx,anger,sad,tentat,certain,achieve,focuspast,focusfuture,work,money
biden.txt,1,4528,87.77,67.93,8.74,20.43,26.79,23.14,57.75,1.86,2.21,0.44,1.17,0.15,1.33,0.84,1.61,2.05,0.82,3.38,0.55
bloomberg.txt,1,9025,88.67,72.14,2.99,29.48,25.00,30.36,59.27,2.61,2.39,0.31,1.16,0.28,1.46,0.95,1.15,2.07,0.75,3.21,1.74
gabbard.txt,1,201,76.26,55.93,24.79,80.01,28.71,19.90,68.16,4.98,1.99,0.00,0.50,0.00,1.99,1.99,2.99,2.99,1.49,3.98,0.50
sanders.txt,1,11159,87.52,66.30,5.38,35.81,28.18,29.72,57.03,2.54,1.96,0.39,0.82,0.18,1.42,0.90,2.06,1.78,1.04,2.88,0.74
warren.txt,1,5996,74.75,64.45,6.71,44.72,23.33,23.00,68.41,3.27,2.23,0.25,1.12,0.33,1.78,1.23,1.93,2.55,1.25,2.60,1.43
